time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Source of referral,4092,216,559,101,724,116,611,1201,137,158,143,126
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Source of referral,2625,187,360,15,386,20,379,873,98,208,89,10
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Source of referral,2301,205,327,16,278,51,698,505,59,107,55,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Source of referral,2899,151,453,20,480,66,691,655,77,174,79,53
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,1628,158,233,18,204,19,300,436,86,136,38,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,2055,144,390,c,289,41,293,665,79,94,32,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1566,125,231,c,205,49,236,403,42,180,88,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Source of referral,4756,344,779,87,621,141,405,1348,226,248,152,405
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Source of referral,4292,309,656,58,639,75,676,1316,185,266,112,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Source of referral,2996,303,455,68,556,52,361,754,106,169,166,6
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Source of referral,5011,370,1339,43,719,45,964,902,162,313,114,40
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Source of referral,3012,283,681,c,408,59,469,630,81,247,109,c
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Source of referral,3725,346,730,c,434,c,511,1127,132,107,138,180
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Source of referral,2546,436,25,479,306,10,369,567,96,163,95,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Source of referral,4636,669,72,0,656,35,320,1970,198,123,165,428
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Source of referral,4093,335,560,198,737,32,526,924,89,401,128,163
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Source of referral,11897,3059,2765,84,1355,200,901,3320,0,0,202,11
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Source of referral,1997,315,240,91,309,c,178,494,108,95,141,c
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Source of referral,2456,230,371,38,307,26,369,560,45,286,193,31
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Source of referral,5308,464,504,99,784,129,1189,1301,261,297,173,107
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Source of referral,5172,422,847,100,841,19,847,1376,154,377,28,161
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Source of referral,10683,1345,1971,76,1951,294,1233,1922,365,905,621,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Source of referral,12879,1451,1726,388,2669,100,972,3593,487,864,629,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Source of referral,829,75,122,25,121,c,164,207,23,49,29,c
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Source of referral,3201,244,494,0,509,51,974,685,90,105,20,29
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Source of referral,9713,1063,1051,47,1736,64,1578,2287,475,439,170,803
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Source of referral,4809,567,771,185,956,45,485,967,314,408,104,7
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Source of referral,4782,750,684,46,799,79,705,1130,160,271,152,6
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Source of referral,5847,451,867,9,770,47,754,1767,172,756,217,37
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Source of referral,17019,1283,3142,0,3241,197,1648,4812,677,985,560,474
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Source of referral,6313,456,961,0,1118,147,1364,1030,203,504,25,505
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Source of referral,7719,1313,1256,c,662,109,146,1865,268,6,c,2093
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Source of referral,219,26,22,18,22,c,34,36,13,23,c,16
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Source of referral,19512,1158,2573,1123,3975,274,1712,4831,1042,1481,555,788
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Source of referral,8178,565,0,1888,1103,139,1106,1864,202,904,407,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Source of referral,3275,269,773,c,260,44,658,485,92,451,235,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Source of referral,4551,1267,719,80,284,71,361,1653,c,0,115,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Source of referral,2033,88,458,0,193,17,343,632,169,72,27,34
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Source of referral,2722,267,548,c,349,82,365,637,54,305,100,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Source of referral,2542,163,414,33,320,89,173,465,66,47,11,761
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Source of referral,8578,357,65,928,667,c,957,1600,144,358,297,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Source of referral,4311,319,836,40,435,53,738,1312,140,209,153,76
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Source of referral,1381,112,281,42,124,7,386,301,43,28,57,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Source of referral,6167,373,1092,282,644,40,939,1086,47,1500,164,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Source of referral,5965,638,1088,82,867,108,801,1351,189,460,283,98
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Source of referral,3801,251,672,85,459,80,325,1085,164,101,110,469
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Source of referral,4087,238,507,9,529,50,1177,1041,121,267,112,36
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Source of referral,1048,42,135,c,83,8,92,230,39,60,c,349
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Source of referral,4478,350,817,147,693,62,694,1245,82,259,67,62
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Source of referral,2480,836,399,26,88,18,198,836,c,c,47,26
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Source of referral,13945,2161,2327,88,1902,253,1228,4096,467,871,552,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Source of referral,6868,559,1127,255,1262,185,948,1525,408,308,153,138
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Source of referral,2631,224,448,41,287,16,184,478,49,132,23,749
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Source of referral,7943,771,1493,c,1257,299,610,1922,160,700,c,685
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Source of referral,2734,129,513,20,438,32,495,757,94,173,83,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Source of referral,1401,123,227,0,203,39,218,409,74,92,16,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Source of referral,7188,566,1004,629,955,65,648,2323,186,680,97,35
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Source of referral,2052,111,500,96,212,19,267,651,53,103,34,6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Source of referral,1060,132,216,26,108,22,183,238,24,103,c,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Source of referral,7307,454,689,244,669,204,642,1763,210,582,122,1728
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Source of referral,5129,483,972,13,719,23,1007,1369,114,255,138,36
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,3990,307,376,64,405,26,472,1039,123,318,87,773
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,16749,1834,3631,c,2312,277,1447,4745,496,1364,419,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,2375,195,664,c,288,26,196,670,45,229,61,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Source of referral,16529,1889,2453,341,2656,458,1606,4037,1038,1546,448,57
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Source of referral,3080,353,779,25,346,117,219,794,60,211,128,48
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Source of referral,2569,252,577,32,283,38,366,713,128,105,66,9
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Source of referral,5663,546,758,103,1016,84,643,1747,51,382,285,48
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Source of referral,1921,140,439,49,258,77,217,517,53,157,c,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Source of referral,1673,18,c,29,45,11,33,113,33,11,c,1366
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Source of referral,2282,153,477,11,266,20,498,642,56,139,20,0
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Source of referral,6407,281,1048,28,732,63,541,1209,81,350,200,1874
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Source of referral,9979,691,1741,89,1559,126,1062,3420,381,736,174,0
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Source of referral,1259,129,240,20,119,36,276,266,35,125,13,0
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Source of referral,6917,1425,932,0,791,112,848,2323,259,25,0,202
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Source of referral,1048,83,180,7,142,c,227,270,8,92,34,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Source of referral,990,337,138,45,66,10,29,329,0,c,32,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Source of referral,1022,104,212,17,173,22,171,179,6,61,18,59
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Source of referral,1500,89,190,42,177,44,341,450,28,82,49,8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Source of referral,6123,620,862,93,1090,133,879,1539,230,413,256,8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Source of referral,3361,960,321,116,196,88,799,721,c,c,37,122
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Source of referral,6918,561,1625,122,1343,136,823,1501,145,393,122,147
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Source of referral,4578,612,778,0,674,0,899,1195,90,330,0,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Source of referral,5994,373,0,1226,532,157,0,1890,99,1505,212,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles Of Scilly,Source of referral,27,c,6,0,c,0,10,c,0,0,c,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Source of referral,1503,188,246,34,307,30,146,362,33,87,70,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Source of referral,5468,693,422,761,966,47,624,1148,139,522,122,24
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Source of referral,1713,180,336,c,194,53,387,456,23,35,48,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Source of referral,5591,582,1157,117,1009,80,794,1201,129,309,213,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Source of referral,2509,280,521,c,409,46,355,647,64,153,29,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Source of referral,2650,211,497,c,351,c,220,833,42,173,36,251
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Source of referral,2134,245,316,0,357,15,314,550,43,197,97,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Source of referral,4380,570,781,95,663,148,427,1300,55,227,103,11
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Source of referral,2076,115,373,17,348,35,326,681,30,125,26,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Source of referral,20,0,c,0,c,0,12,c,c,0,0,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Source of referral,3551,312,703,47,776,56,902,349,263,127,0,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Source of referral,1957,101,279,20,361,20,211,627,43,218,50,27
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Source of referral,2262,142,385,0,399,20,315,735,60,140,21,45
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Source of referral,2482,193,c,534,287,156,378,666,99,62,106,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Source of referral,2305,140,196,c,516,28,244,987,43,103,23,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Source of referral,2930,266,557,8,611,22,320,852,192,97,c,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Source of referral,2982,129,537,41,436,46,898,543,95,248,c,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Source of referral,6165,148,887,126,818,26,919,1858,125,1216,27,15
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,2717,390,494,27,569,36,406,334,79,250,30,102
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,2787,829,763,39,215,53,330,527,c,c,14,12
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,2306,152,c,391,467,79,381,608,43,178,c,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Source of referral,1674,105,135,173,236,18,318,498,90,95,6,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Source of referral,4084,265,900,49,634,89,512,1136,179,287,24,9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Source of referral,3358,188,762,42,566,83,459,889,129,188,43,9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Source of referral,2856,322,545,31,439,74,436,714,120,133,34,8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Source of referral,2288,256,473,16,424,35,289,534,74,161,13,13
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Source of referral,2049,189,319,47,422,c,236,599,74,104,42,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Source of referral,4196,398,573,c,494,9,521,1275,225,682,15,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Source of referral,3879,348,807,23,606,16,493,1289,89,189,19,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Source of referral,3439,395,732,49,380,52,449,666,396,288,32,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Source of referral,3043,178,707,48,511,122,398,782,91,170,30,6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Source of referral,1892,126,412,25,275,31,369,518,71,53,c,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Source of referral,2023,118,370,32,210,18,272,832,54,95,22,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Source of referral,3683,314,563,51,622,160,474,1003,296,150,c,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Source of referral,3338,223,683,c,435,26,882,697,73,259,39,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Source of referral,1428,71,261,13,185,13,317,450,39,68,c,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Source of referral,1477,70,261,0,207,11,205,477,33,203,10,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Source of referral,5175,353,1218,20,775,60,613,1510,144,422,60,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Source of referral,1256,57,205,c,228,8,364,308,27,47,8,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Source of referral,2543,111,506,67,400,38,376,807,87,141,10,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Source of referral,3538,250,792,45,478,c,420,1040,139,247,80,c
2014,Reporting year,National,E92000001,England,,,,,,Source of referral,657780,68890,85630,19910,91740,10420,77890,156400,25440,46830,18590,51560
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Source of referral,34600,3000,3230,1780,5610,540,5530,9880,1250,2270,1140,390
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Source of referral,103570,9940,10770,4010,14350,1760,12820,27290,2710,9730,3660,6520
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Source of referral,76330,10380,10330,2430,11310,1240,8640,17730,2550,5030,3390,3310
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Source of referral,60540,6700,7930,470,8320,750,6280,11060,4410,4040,1050,9540
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Source of referral,76650,5750,10800,2660,9500,960,9510,14790,2510,4920,2870,10620
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Source of referral,56710,5860,7470,2170,6590,850,5570,11330,3180,4330,1110,8270
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Source of referral,88160,9070,13920,1360,14260,1500,11800,21350,3520,5870,830,2040
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Source of referral,102620,12280,14460,2250,14320,1950,11370,30140,3760,5890,2840,3360
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Source of referral,58610,5920,6720,2800,7500,870,6380,12840,1560,4770,1710,7500
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Source of referral,35380,4410,5940,500,5840,580,4900,8120,910,2590,240,1330
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Source of referral,52790,4660,7980,860,8420,920,6900,13230,2610,3270,590,710
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Source of referral,1465,61,c,278,185,39,254,452,49,85,61,c
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Source of referral,6516,433,280,576,855,70,555,2448,203,820,276,0
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Source of referral,2434,282,266,0,459,40,338,775,51,145,78,0
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Source of referral,1246,117,0,148,134,21,349,236,58,51,20,112
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Source of referral,2456,136,316,96,545,40,353,634,141,103,55,37
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Source of referral,2811,200,344,27,541,61,471,771,115,113,78,90
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Source of referral,2257,148,341,0,354,46,544,624,70,73,50,7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Source of referral,5574,749,813,26,975,55,935,1492,147,123,259,0
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Source of referral,1673,236,190,13,198,19,282,444,112,78,101,0
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Source of referral,1871,103,161,0,268,11,288,757,32,141,0,110
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Source of referral,2965,282,514,47,439,88,517,564,141,262,111,0
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Source of referral,3328,252,0,564,653,47,643,679,127,272,53,38
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Source of referral,1696,166,227,c,231,21,253,529,64,143,60,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Source of referral,3290,1129,419,52,122,28,260,986,c,c,125,168
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Source of referral,4776,534,0,883,704,83,319,1170,168,614,301,0
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Source of referral,3220,239,245,191,413,75,385,1220,100,164,179,9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Source of referral,2856,259,475,32,385,76,503,707,128,193,98,0
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Source of referral,2720,207,453,0,385,72,614,663,64,151,111,0
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Source of referral,6736,894,912,0,1041,88,406,2127,105,794,369,0
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Source of referral,1761,130,129,75,188,c,365,518,61,121,149,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Source of referral,3312,281,c,367,594,128,542,937,196,124,142,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Source of referral,19460,2169,184,1986,2775,179,2567,6364,48,2618,570,0
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Source of referral,8602,544,1559,53,1696,126,806,1960,248,1226,356,28
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Source of referral,13222,838,1463,0,1238,223,609,1673,241,894,159,5884
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Source of referral,2120,194,269,11,307,32,500,602,73,90,27,15
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Source of referral,3785,211,751,c,482,35,509,1023,113,587,73,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Source of referral,2897,133,396,78,461,61,527,830,99,153,106,53
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Source of referral,3121,249,434,0,441,19,461,893,126,383,106,9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Source of referral,2950,317,500,7,376,103,761,548,62,151,125,0
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Source of referral,2746,200,423,27,456,64,534,611,111,180,57,83
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,1591,148,200,17,249,26,235,479,76,118,43,0
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,2457,197,411,28,341,32,427,671,126,125,47,52
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1688,168,183,55,213,51,140,457,c,224,144,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Source of referral,4497,353,528,69,576,132,484,1304,235,410,197,209
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Source of referral,4066,381,609,74,678,89,611,1014,235,262,113,0
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Source of referral,1754,126,128,43,183,11,164,369,58,101,63,508
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Source of referral,5246,465,1217,49,848,132,902,861,189,350,171,62
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Source of referral,4493,470,604,58,531,39,637,1540,181,203,230,0
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Source of referral,6782,817,1120,20,1009,79,778,1620,253,313,398,375
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Source of referral,2761,357,441,44,342,c,386,803,102,191,91,c
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Source of referral,4473,582,518,c,649,c,517,967,179,516,204,264
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Source of referral,4081,410,369,259,661,53,559,860,128,401,165,216
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Source of referral,11939,3220,2338,129,1192,220,21,3252,0,0,247,1320
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Source of referral,3106,447,501,48,574,44,221,486,302,168,293,22
