time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Reason for placement change during the year,Custody arrangement,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Reason for placement change during the year,Other,106,14
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Reason for placement change during the year,Resignation or closure of provision,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Reason for placement change during the year,Responsible/area authority requests placement ends,6,1
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Reason for placement change during the year,Standards of care concern,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Reason for placement change during the year,Total placements changing,737,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Location of new placements during the year,Distance not known or not recorded,9,3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,145,48
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,58,19
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,26,9
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,64,21
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Location of new placements during the year,Total new placements,302,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Allegation (s47),0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Approval removed,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,22,11
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Change in the status of a placement only,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Change to/implementation of care plan,155,78
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Child requests placement to end,8,4
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Custody arrangement,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Other,6,3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Resignation or closure of provision,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Standards of care concern,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Reason for placement change during the year,Total placements changing,200,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Location of new placements during the year,Distance not known or not recorded,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,350,63
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,68,12
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,112,20
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Location of new placements during the year,Total new placements,555,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Allegation (s47),c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Approval removed,6,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,24,6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,51,14
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Change in the status of a placement only,132,35
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Change to/implementation of care plan,101,27
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Child requests placement to end,12,3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Custody arrangement,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Other,27,7
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Resignation or closure of provision,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Responsible/area authority requests placement ends,9,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Standards of care concern,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Reason for placement change during the year,Total placements changing,376,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Location of new placements during the year,Distance not known or not recorded,15,9
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,116,68
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,7,4
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,14,8
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,19,11
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Location of new placements during the year,Total new placements,171,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Allegation (s47),7,7
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Approval removed,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,12,11
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Change in the status of a placement only,9,8
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Change to/implementation of care plan,66,62
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Child requests placement to end,6,6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Custody arrangement,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Other,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Resignation or closure of provision,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Standards of care concern,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Reason for placement change during the year,Total placements changing,107,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Location of new placements during the year,Distance not known or not recorded,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,120,55
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,32,15
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,60,27
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Location of new placements during the year,Total new placements,220,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Allegation (s47),0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Approval removed,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,8,6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,18,14
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Change in the status of a placement only,7,5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Change to/implementation of care plan,85,64
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Child requests placement to end,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Custody arrangement,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Other,9,7
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Resignation or closure of provision,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Standards of care concern,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Reason for placement change during the year,Total placements changing,133,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Location of new placements during the year,Distance not known or not recorded,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,229,76
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,51,17
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,21,7
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Location of new placements during the year,Total new placements,301,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Allegation (s47),0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Approval removed,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,8,3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,16,6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Change in the status of a placement only,53,20
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Change to/implementation of care plan,139,53
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Child requests placement to end,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Custody arrangement,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Other,38,14
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Resignation or closure of provision,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Standards of care concern,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Reason for placement change during the year,Total placements changing,263,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Location of new placements during the year,Distance not known or not recorded,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,303,62
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,82,17
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,98,20
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Location of new placements during the year,Total new placements,489,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Allegation (s47),c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Approval removed,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,23,8
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,49,17
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Change in the status of a placement only,65,22
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Change to/implementation of care plan,64,22
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Child requests placement to end,11,4
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Custody arrangement,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Other,66,22
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Resignation or closure of provision,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Standards of care concern,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Reason for placement change during the year,Total placements changing,296,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Location of new placements during the year,Distance not known or not recorded,7,1
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,291,50
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,189,33
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,94,16
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Location of new placements during the year,Total new placements,581,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Allegation (s47),c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Approval removed,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,20,5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,46,12
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Change in the status of a placement only,224,57
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Change to/implementation of care plan,18,5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Child requests placement to end,14,4
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Custody arrangement,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Other,48,12
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Resignation or closure of provision,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Responsible/area authority requests placement ends,8,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Standards of care concern,7,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Reason for placement change during the year,Total placements changing,393,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Location of new placements during the year,Distance not known or not recorded,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,549,67
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,165,20
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,79,10
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Location of new placements during the year,Total new placements,823,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Allegation (s47),c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Approval removed,8,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,40,8
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,56,11
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Change in the status of a placement only,53,11
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Change to/implementation of care plan,185,38
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Child requests placement to end,18,4
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Custody arrangement,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Other,103,21
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Resignation or closure of provision,18,4
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Standards of care concern,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Reason for placement change during the year,Total placements changing,493,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Location of new placements during the year,Distance not known or not recorded,37,3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,856,71
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,168,14
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,138,12
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Location of new placements during the year,Total new placements,1199,100
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Allegation (s47),7,1
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Approval removed,17,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,42,6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,94,14
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Change in the status of a placement only,44,6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Change to/implementation of care plan,290,42
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Child requests placement to end,44,6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Custody arrangement,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Other,122,18
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Resignation or closure of provision,c,c
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Responsible/area authority requests placement ends,17,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Reason for placement change during the year,Standards of care concern,10,1
