time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,accommodation_type,number,percentage
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Foyers,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,In custody,6,5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Independent living,7,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,No fixed abode/homeless,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Other accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,"Semi-independent, transitional accommodation",52,44
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Total,117,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,Total information not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,With former foster carers,35,30
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,17 to 18 years,With parents or relatives,12,10
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Foyers,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,In custody,24,8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Independent living,122,41
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,No fixed abode/homeless,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Other accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,"Semi-independent, transitional accommodation",53,18
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Total,299,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,Total information not known,9,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,With former foster carers,33,11
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,19 to 21 years,With parents or relatives,48,16
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Foyers,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,In custody,8,8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Independent living,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,No fixed abode/homeless,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Ordinary lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Other accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,"Semi-independent, transitional accommodation",37,37
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Total,101,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,Total information not known,12,12
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,With former foster carers,22,22
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,17 to 18 years,With parents or relatives,6,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Bed and breakfast,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Emergency accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Foyers,7,2
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,In custody,14,5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Independent living,78,27
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,No fixed abode/homeless,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Ordinary lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Other accommodation,11,4
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Residence not known,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,"Semi-independent, transitional accommodation",72,24
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Supported lodgings,16,5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Total,294,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,Total information not known,17,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,With former foster carers,44,15
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,19 to 21 years,With parents or relatives,18,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Foyers,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,In custody,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Independent living,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,No fixed abode/homeless,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Other accommodation,7,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Residence not known,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,"Semi-independent, transitional accommodation",51,46
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Supported lodgings,7,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Total,110,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,Total information not known,10,9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,With former foster carers,18,16
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,17 to 18 years,With parents or relatives,7,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Foyers,9,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,In custody,10,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Independent living,44,15
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,No fixed abode/homeless,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Ordinary lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Other accommodation,33,11
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Residence not known,6,2
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,"Semi-independent, transitional accommodation",107,36
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Total,295,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,Total information not known,36,12
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,With former foster carers,27,9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,19 to 21 years,With parents or relatives,13,4
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Foyers,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,In custody,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Independent living,6,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,No fixed abode/homeless,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Other accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,"Semi-independent, transitional accommodation",45,44
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Total,102,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,Total information not known,1,1
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,With former foster carers,30,29
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,17 to 18 years,With parents or relatives,8,8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Deported,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Emergency accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Foyers,8,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Gone abroad,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,In custody,10,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Independent living,79,27
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,No fixed abode/homeless,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Other accommodation,6,2
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,"Semi-independent, transitional accommodation",118,41
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Total,288,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,Total information not known,6,2
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,With former foster carers,30,10
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,19 to 21 years,With parents or relatives,20,7
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Community home,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Foyers,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,In custody,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Independent living,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,No fixed abode/homeless,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Other accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,"Semi-independent, transitional accommodation",46,59
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Total,78,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,Total information not known,8,10
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,With former foster carers,11,14
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,17 to 18 years,With parents or relatives,6,8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Foyers,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,In custody,9,4
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Independent living,32,14
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,No fixed abode/homeless,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Other accommodation,17,7
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Residence not known,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,"Semi-independent, transitional accommodation",96,41
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Supported lodgings,6,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Total,237,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,Total information not known,21,9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,With former foster carers,25,11
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,19 to 21 years,With parents or relatives,26,11
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Community home,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Foyers,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,In custody,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Independent living,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,No fixed abode/homeless,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Other accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,"Semi-independent, transitional accommodation",38,51
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Supported lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Total,74,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,Total information not known,1,1
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,With former foster carers,13,18
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,17 to 18 years,With parents or relatives,13,18
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Community home,6,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Emergency accommodation,16,7
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Foyers,7,3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Gone abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,In custody,10,4
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Independent living,49,22
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,No fixed abode/homeless,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Ordinary lodgings,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Other accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Residence not known,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,"Semi-independent, transitional accommodation",96,43
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Supported lodgings,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Total,225,100
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,Total information not known,14,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,With former foster carers,11,5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,19 to 21 years,With parents or relatives,13,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,17 to 18 years,Bed and breakfast,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,17 to 18 years,Community home,6,6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,17 to 18 years,Deported,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,17 to 18 years,Emergency accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,17 to 18 years,Foyers,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,17 to 18 years,Gone abroad,0,0
