"Absolute Low Income","Central Bedfordshire","2017/18",5603,
"Absolute Low Income","Central Bedfordshire","2018/19",5654,
"Absolute Low Income","Central Bedfordshire","2019/20",6135,
"Absolute Low Income","Central Bedfordshire","2020/21 (p)",6286,
"Absolute Low Income","Luton","2014/15",15697,
"Absolute Low Income","Luton","2015/16",16044,
"Absolute Low Income","Luton","2016/17",15280,
"Absolute Low Income","Luton","2017/18",15366,
"Absolute Low Income","Luton","2018/19",16026,
"Absolute Low Income","Luton","2019/20",15949,
"Absolute Low Income","Luton","2020/21 (p)",15579,
"Absolute Low Income","Peterborough","2014/15",12110,
"Absolute Low Income","Peterborough","2015/16",12274,
"Absolute Low Income","Peterborough","2016/17",11440,
"Absolute Low Income","Peterborough","2017/18",11905,
"Absolute Low Income","Peterborough","2018/19",12603,
"Absolute Low Income","Peterborough","2019/20",12523,
"Absolute Low Income","Peterborough","2020/21 (p)",11197,
"Absolute Low Income","Southend-on-Sea","2014/15",5968,
"Absolute Low Income","Southend-on-Sea","2015/16",5968,
"Absolute Low Income","Southend-on-Sea","2016/17",5589,
"Absolute Low Income","Southend-on-Sea","2017/18",5565,
"Absolute Low Income","Southend-on-Sea","2018/19",5493,
"Absolute Low Income","Southend-on-Sea","2019/20",5346,
"Absolute Low Income","Southend-on-Sea","2020/21 (p)",5107,
"Absolute Low Income","Thurrock","2014/15",6961,
"Absolute Low Income","Thurrock","2015/16",6808,
"Absolute Low Income","Thurrock","2016/17",6222,
"Absolute Low Income","Thurrock","2017/18",6382,
"Absolute Low Income","Thurrock","2018/19",6232,
"Absolute Low Income","Thurrock","2019/20",6350,
"Absolute Low Income","Thurrock","2020/21 (p)",6339,
"Absolute Low Income","Cambridgeshire","2014/15",15388,
"Absolute Low Income","Cambridgeshire","2015/16",15138,
"Absolute Low Income","Cambridgeshire","2016/17",14080,
"Absolute Low Income","Cambridgeshire","2017/18",14112,
"Absolute Low Income","Cambridgeshire","2018/19",14314,
"Absolute Low Income","Cambridgeshire","2019/20",14253,
"Absolute Low Income","Cambridgeshire","2020/21 (p)",13456,
"Absolute Low Income","Essex","2014/15",41493,
"Absolute Low Income","Essex","2015/16",40518,
"Absolute Low Income","Essex","2016/17",36645,
"Absolute Low Income","Essex","2017/18",36244,
"Absolute Low Income","Essex","2018/19",37036,
"Absolute Low Income","Essex","2019/20",37453,
"Absolute Low Income","Essex","2020/21 (p)",36518,
"Absolute Low Income","Hertfordshire","2014/15",27592,
"Absolute Low Income","Hertfordshire","2015/16",26435,
"Absolute Low Income","Hertfordshire","2016/17",24615,
"Absolute Low Income","Hertfordshire","2017/18",24069,
"Absolute Low Income","Hertfordshire","2018/19",24751,
"Absolute Low Income","Hertfordshire","2019/20",24666,
"Absolute Low Income","Hertfordshire","2020/21 (p)",24456,
"Absolute Low Income","Norfolk","2014/15",28987,
"Absolute Low Income","Norfolk","2015/16",28376,
"Absolute Low Income","Norfolk","2016/17",26237,
"Absolute Low Income","Norfolk","2017/18",26140,
"Absolute Low Income","Norfolk","2018/19",26623,
"Absolute Low Income","Norfolk","2019/20",26874,
"Absolute Low Income","Norfolk","2020/21 (p)",24458,
"Absolute Low Income","Suffolk","2014/15",22371,
"Absolute Low Income","Suffolk","2015/16",22218,
"Absolute Low Income","Suffolk","2016/17",20444,
"Absolute Low Income","Suffolk","2017/18",21231,
"Absolute Low Income","Suffolk","2018/19",21347,
"Absolute Low Income","Suffolk","2019/20",21366,
"Absolute Low Income","Suffolk","2020/21 (p)",19594,
"Absolute Low Income","Camden","2014/15",6522,
"Absolute Low Income","Camden","2015/16",6483,
"Absolute Low Income","Camden","2016/17",6277,
"Absolute Low Income","Camden","2017/18",7223,
"Absolute Low Income","Camden","2018/19",7504,
"Absolute Low Income","Camden","2019/20",7829,
"Absolute Low Income","Camden","2020/21 (p)",7176,
"Absolute Low Income","City of London","2014/15",76,
"Absolute Low Income","City of London","2015/16",72,
"Absolute Low Income","City of London","2016/17",60,
"Absolute Low Income","City of London","2017/18",67,
"Absolute Low Income","City of London","2018/19",71,
"Absolute Low Income","City of London","2019/20",64,
"Absolute Low Income","City of London","2020/21 (p)",66,
"Absolute Low Income","Hackney","2014/15",11835,
"Absolute Low Income","Hackney","2015/16",11649,
"Absolute Low Income","Hackney","2016/17",11101,
"Absolute Low Income","Hackney","2017/18",12736,
"Absolute Low Income","Hackney","2018/19",13002,
"Absolute Low Income","Hackney","2019/20",14132,
"Absolute Low Income","Hackney","2020/21 (p)",13035,
"Absolute Low Income","Hammersmith and Fulham","2014/15",4388,
"Absolute Low Income","Hammersmith and Fulham","2015/16",4236,
"Absolute Low Income","Hammersmith and Fulham","2016/17",3799,
"Absolute Low Income","Hammersmith and Fulham","2017/18",4352,
"Absolute Low Income","Hammersmith and Fulham","2018/19",4605,
"Absolute Low Income","Hammersmith and Fulham","2019/20",4715,
"Absolute Low Income","Hammersmith and Fulham","2020/21 (p)",4383,
"Absolute Low Income","Haringey","2014/15",10641,
"Absolute Low Income","Haringey","2015/16",10360,
"Absolute Low Income","Haringey","2016/17",9939,
"Absolute Low Income","Haringey","2017/18",11022,
"Absolute Low Income","Haringey","2018/19",11021,
"Absolute Low Income","Haringey","2019/20",11183,
"Absolute Low Income","Haringey","2020/21 (p)",9769,
"Absolute Low Income","Islington","2014/15",6435,
"Absolute Low Income","Islington","2015/16",6354,
"Absolute Low Income","Islington","2016/17",5893,
"Absolute Low Income","Islington","2017/18",6860,
"Absolute Low Income","Islington","2018/19",7119,
"Absolute Low Income","Islington","2019/20",7230,
"Absolute Low Income","Islington","2020/21 (p)",6785,
"Absolute Low Income","Kensington and Chelsea","2014/15",2373,
"Absolute Low Income","Kensington and Chelsea","2015/16",2275,
"Absolute Low Income","Kensington and Chelsea","2016/17",2077,
"Absolute Low Income","Kensington and Chelsea","2017/18",2433,
"Absolute Low Income","Kensington and Chelsea","2018/19",2304,
"Absolute Low Income","Kensington and Chelsea","2019/20",2261,
"Absolute Low Income","Kensington and Chelsea","2020/21 (p)",2134,
"Absolute Low Income","Lambeth","2014/15",10437,
"Absolute Low Income","Lambeth","2015/16",10156,
"Absolute Low Income","Lambeth","2016/17",9781,
"Absolute Low Income","Lambeth","2017/18",11199,
"Absolute Low Income","Lambeth","2018/19",10807,
"Absolute Low Income","Lambeth","2019/20",11271,
"Absolute Low Income","Lambeth","2020/21 (p)",10481,
"Absolute Low Income","Lewisham","2014/15",11212,
"Absolute Low Income","Lewisham","2015/16",11056,
"Absolute Low Income","Lewisham","2016/17",10358,
"Absolute Low Income","Lewisham","2017/18",11681,
"Absolute Low Income","Lewisham","2018/19",12021,
"Absolute Low Income","Lewisham","2019/20",12340,
"Absolute Low Income","Lewisham","2020/21 (p)",11240,
"Absolute Low Income","Newham","2014/15",21408,
"Absolute Low Income","Newham","2015/16",20923,
"Absolute Low Income","Newham","2016/17",20666,
"Absolute Low Income","Newham","2017/18",21689,
"Absolute Low Income","Newham","2018/19",21985,
"Absolute Low Income","Newham","2019/20",22639,
"Absolute Low Income","Newham","2020/21 (p)",21060,
"Absolute Low Income","Southwark","2014/15",11798,
"Absolute Low Income","Southwark","2015/16",11566,
"Absolute Low Income","Southwark","2016/17",10704,
"Absolute Low Income","Southwark","2017/18",11414,
"Absolute Low Income","Southwark","2018/19",11463,
"Absolute Low Income","Southwark","2019/20",11923,
"Absolute Low Income","Southwark","2020/21 (p)",10810,
"Absolute Low Income","Tower Hamlets","2014/15",17299,
"Absolute Low Income","Tower Hamlets","2015/16",17000,
"Absolute Low Income","Tower Hamlets","2016/17",16339,
"Absolute Low Income","Tower Hamlets","2017/18",18416,
"Absolute Low Income","Tower Hamlets","2018/19",19317,
"Absolute Low Income","Tower Hamlets","2019/20",20077,
"Absolute Low Income","Tower Hamlets","2020/21 (p)",18439,
"Absolute Low Income","Wandsworth","2014/15",6179,
"Absolute Low Income","Wandsworth","2015/16",6200,
"Absolute Low Income","Wandsworth","2016/17",5897,
"Absolute Low Income","Wandsworth","2017/18",6574,
"Absolute Low Income","Wandsworth","2018/19",6746,
"Absolute Low Income","Wandsworth","2019/20",7452,
"Absolute Low Income","Wandsworth","2020/21 (p)",7201,
"Absolute Low Income","Westminster","2014/15",4369,
"Absolute Low Income","Westminster","2015/16",4424,
"Absolute Low Income","Westminster","2016/17",4147,
"Absolute Low Income","Westminster","2017/18",4792,
"Absolute Low Income","Westminster","2018/19",4699,
"Absolute Low Income","Westminster","2019/20",4709,
"Absolute Low Income","Westminster","2020/21 (p)",4476,
"Absolute Low Income","Barking and Dagenham","2014/15",13231,
"Absolute Low Income","Barking and Dagenham","2015/16",13645,
"Absolute Low Income","Barking and Dagenham","2016/17",13581,
"Absolute Low Income","Barking and Dagenham","2017/18",14900,
"Absolute Low Income","Barking and Dagenham","2018/19",14977,
"Absolute Low Income","Barking and Dagenham","2019/20",16083,
"Absolute Low Income","Barking and Dagenham","2020/21 (p)",15232,
"Absolute Low Income","Barnet","2014/15",10653,
"Absolute Low Income","Barnet","2015/16",10448,
"Absolute Low Income","Barnet","2016/17",10252,
"Absolute Low Income","Barnet","2017/18",11264,
"Absolute Low Income","Barnet","2018/19",10736,
"Absolute Low Income","Barnet","2019/20",11380,
"Absolute Low Income","Barnet","2020/21 (p)",10942,
"Absolute Low Income","Bexley","2014/15",7539,
"Absolute Low Income","Bexley","2015/16",7159,
"Absolute Low Income","Bexley","2016/17",6911,
"Absolute Low Income","Bexley","2017/18",7511,
"Absolute Low Income","Bexley","2018/19",7654,
"Absolute Low Income","Bexley","2019/20",8158,
"Absolute Low Income","Bexley","2020/21 (p)",7738,
"Absolute Low Income","Brent","2014/15",12199,
"Absolute Low Income","Brent","2015/16",12469,
"Absolute Low Income","Brent","2016/17",11843,
"Absolute Low Income","Brent","2017/18",12816,
"Absolute Low Income","Brent","2018/19",13286,
"Absolute Low Income","Brent","2019/20",13769,
"Absolute Low Income","Brent","2020/21 (p)",13960,
"Absolute Low Income","Bromley","2014/15",7878,
"Absolute Low Income","Bromley","2015/16",7210,
"Absolute Low Income","Bromley","2016/17",6862,
"Absolute Low Income","Bromley","2017/18",7551,
"Absolute Low Income","Bromley","2018/19",7561,
"Absolute Low Income","Bromley","2019/20",7882,
"Absolute Low Income","Bromley","2020/21 (p)",7645,
"Absolute Low Income","Croydon","2014/15",13908,
"Absolute Low Income","Croydon","2015/16",13643,
"Absolute Low Income","Croydon","2016/17",13295,
"Absolute Low Income","Croydon","2017/18",14004,
"Absolute Low Income","Croydon","2018/19",14182,
"Absolute Low Income","Croydon","2019/20",14835,
"Absolute Low Income","Croydon","2020/21 (p)",13771,
"Absolute Low Income","Ealing","2014/15",12442,
"Absolute Low Income","Ealing","2015/16",12235,
"Absolute Low Income","Ealing","2016/17",12096,
"Absolute Low Income","Ealing","2017/18",12799,
"Absolute Low Income","Ealing","2018/19",13257,
"Absolute Low Income","Ealing","2019/20",13676,
"Absolute Low Income","Ealing","2020/21 (p)",13422,
"Absolute Low Income","Enfield","2014/15",13827,
"Absolute Low Income","Enfield","2015/16",13813,
"Absolute Low Income","Enfield","2016/17",13121,
"Absolute Low Income","Enfield","2017/18",13942,
"Absolute Low Income","Enfield","2018/19",13802,
"Absolute Low Income","Enfield","2019/20",14041,
"Absolute Low Income","Enfield","2020/21 (p)",12589,
"Absolute Low Income","Greenwich","2014/15",11981,
"Absolute Low Income","Greenwich","2015/16",11585,
"Absolute Low Income","Greenwich","2016/17",11445,
"Absolute Low Income","Greenwich","2017/18",12717,
"Absolute Low Income","Greenwich","2018/19",12651,
"Absolute Low Income","Greenwich","2019/20",13429,
"Absolute Low Income","Greenwich","2020/21 (p)",12757,
"Absolute Low Income","Harrow","2014/15",7096,
"Absolute Low Income","Harrow","2015/16",7282,
"Absolute Low Income","Harrow","2016/17",6957,
"Absolute Low Income","Harrow","2017/18",7739,
"Absolute Low Income","Harrow","2018/19",8218,
"Absolute Low Income","Harrow","2019/20",9006,
"Absolute Low Income","Harrow","2020/21 (p)",9494,
"Absolute Low Income","Havering","2014/15",7729,
"Absolute Low Income","Havering","2015/16",7457,
"Absolute Low Income","Havering","2016/17",7460,
"Absolute Low Income","Havering","2017/18",8044,
"Absolute Low Income","Havering","2018/19",8247,
"Absolute Low Income","Havering","2019/20",9022,
"Absolute Low Income","Havering","2020/21 (p)",8811,
"Absolute Low Income","Hillingdon","2014/15",9736,
"Absolute Low Income","Hillingdon","2015/16",9394,
"Absolute Low Income","Hillingdon","2016/17",9218,
"Absolute Low Income","Hillingdon","2017/18",10546,
"Absolute Low Income","Hillingdon","2018/19",10818,
"Absolute Low Income","Hillingdon","2019/20",11478,
"Absolute Low Income","Hillingdon","2020/21 (p)",11478,
"Absolute Low Income","Hounslow","2014/15",9623,
"Absolute Low Income","Hounslow","2015/16",9576,
"Absolute Low Income","Hounslow","2016/17",9624,
"Absolute Low Income","Hounslow","2017/18",10216,
"Absolute Low Income","Hounslow","2018/19",10672,
"Absolute Low Income","Hounslow","2019/20",11368,
"Absolute Low Income","Hounslow","2020/21 (p)",11159,
"Absolute Low Income","Kingston upon Thames","2014/15",3230,
"Absolute Low Income","Kingston upon Thames","2015/16",3196,
"Absolute Low Income","Kingston upon Thames","2016/17",3010,
"Absolute Low Income","Kingston upon Thames","2017/18",3425,
"Absolute Low Income","Kingston upon Thames","2018/19",3445,
"Absolute Low Income","Kingston upon Thames","2019/20",3588,
"Absolute Low Income","Kingston upon Thames","2020/21 (p)",3344,
"Absolute Low Income","Merton","2014/15",6814,
"Absolute Low Income","Merton","2015/16",6632,
"Absolute Low Income","Merton","2016/17",6135,
"Absolute Low Income","Merton","2017/18",6752,
"Absolute Low Income","Merton","2018/19",6691,
"Absolute Low Income","Merton","2019/20",7059,
"Absolute Low Income","Merton","2020/21 (p)",6623,
"Absolute Low Income","Redbridge","2014/15",13336,
"Absolute Low Income","Redbridge","2015/16",13262,
"Absolute Low Income","Redbridge","2016/17",12658,
"Absolute Low Income","Redbridge","2017/18",13343,
"Absolute Low Income","Redbridge","2018/19",13512,
"Absolute Low Income","Redbridge","2019/20",14210,
"Absolute Low Income","Redbridge","2020/21 (p)",13365,
"Absolute Low Income","Richmond upon Thames","2014/15",2654,
"Absolute Low Income","Richmond upon Thames","2015/16",2486,
"Absolute Low Income","Richmond upon Thames","2016/17",2406,
"Absolute Low Income","Richmond upon Thames","2017/18",2669,
"Absolute Low Income","Richmond upon Thames","2018/19",2493,
"Absolute Low Income","Richmond upon Thames","2019/20",2704,
"Absolute Low Income","Richmond upon Thames","2020/21 (p)",2747,
"Absolute Low Income","Sutton","2014/15",5251,
"Absolute Low Income","Sutton","2015/16",5102,
"Absolute Low Income","Sutton","2016/17",4811,
"Absolute Low Income","Sutton","2017/18",4920,
"Absolute Low Income","Sutton","2018/19",5064,
"Absolute Low Income","Sutton","2019/20",5536,
"Absolute Low Income","Sutton","2020/21 (p)",5416,
"Absolute Low Income","Waltham Forest","2014/15",13979,
"Absolute Low Income","Waltham Forest","2015/16",13797,
"Absolute Low Income","Waltham Forest","2016/17",13258,
"Absolute Low Income","Waltham Forest","2017/18",14640,
"Absolute Low Income","Waltham Forest","2018/19",14647,
"Absolute Low Income","Waltham Forest","2019/20",15088,
"Absolute Low Income","Waltham Forest","2020/21 (p)",14067,
"Absolute Low Income","Bracknell Forest","2014/15",2256,
"Absolute Low Income","Bracknell Forest","2015/16",2269,
"Absolute Low Income","Bracknell Forest","2016/17",2409,
"Absolute Low Income","Bracknell Forest","2017/18",2412,
"Absolute Low Income","Bracknell Forest","2018/19",2431,
"Absolute Low Income","Bracknell Forest","2019/20",2400,
"Absolute Low Income","Bracknell Forest","2020/21 (p)",2745,
"Absolute Low Income","Brighton and Hove","2014/15",6451,
"Absolute Low Income","Brighton and Hove","2015/16",6541,
"Absolute Low Income","Brighton and Hove","2016/17",6826,
"Absolute Low Income","Brighton and Hove","2017/18",6999,
"Absolute Low Income","Brighton and Hove","2018/19",6935,
"Absolute Low Income","Brighton and Hove","2019/20",6485,
"Absolute Low Income","Brighton and Hove","2020/21 (p)",6734,
"Absolute Low Income","Buckinghamshire","2014/15",12954,
"Absolute Low Income","Buckinghamshire","2015/16",13207,
"Absolute Low Income","Buckinghamshire","2016/17",13981,
"Absolute Low Income","Buckinghamshire","2017/18",14378,
"Absolute Low Income","Buckinghamshire","2018/19",14431,
"Absolute Low Income","Buckinghamshire","2019/20",14085,
"Absolute Low Income","Buckinghamshire","2020/21 (p)",15517,
"Absolute Low Income","Isle of Wight","2014/15",4546,
"Absolute Low Income","Isle of Wight","2015/16",4436,
"Absolute Low Income","Isle of Wight","2016/17",4825,
"Absolute Low Income","Isle of Wight","2017/18",5092,
"Absolute Low Income","Isle of Wight","2018/19",5021,
"Absolute Low Income","Isle of Wight","2019/20",4511,
"Absolute Low Income","Isle of Wight","2020/21 (p)",4699,
"Absolute Low Income","Medway","2014/15",9913,
"Absolute Low Income","Medway","2015/16",9904,
"Absolute Low Income","Medway","2016/17",10576,
"Absolute Low Income","Medway","2017/18",11141,
"Absolute Low Income","Medway","2018/19",11328,
"Absolute Low Income","Medway","2019/20",10734,
"Absolute Low Income","Medway","2020/21 (p)",11443,
"Absolute Low Income","Milton Keynes","2014/15",10416,
"Absolute Low Income","Milton Keynes","2015/16",10109,
"Absolute Low Income","Milton Keynes","2016/17",10889,
"Absolute Low Income","Milton Keynes","2017/18",11751,
"Absolute Low Income","Milton Keynes","2018/19",12161,
"Absolute Low Income","Milton Keynes","2019/20",11460,
"Absolute Low Income","Milton Keynes","2020/21 (p)",11480,
"Absolute Low Income","Portsmouth","2014/15",7725,
"Absolute Low Income","Portsmouth","2015/16",7628,
"Absolute Low Income","Portsmouth","2016/17",8342,
"Absolute Low Income","Portsmouth","2017/18",8552,
"Absolute Low Income","Portsmouth","2018/19",8801,
"Absolute Low Income","Portsmouth","2019/20",8328,
"Absolute Low Income","Portsmouth","2020/21 (p)",8137,
"Absolute Low Income","Reading","2014/15",4501,
"Absolute Low Income","Reading","2015/16",4679,
"Absolute Low Income","Reading","2016/17",5126,
"Absolute Low Income","Reading","2017/18",5377,
"Absolute Low Income","Reading","2018/19",5464,
"Absolute Low Income","Reading","2019/20",4889,
"Absolute Low Income","Reading","2020/21 (p)",5226,
"Absolute Low Income","Slough","2014/15",7122,
"Absolute Low Income","Slough","2015/16",7155,
"Absolute Low Income","Slough","2016/17",7677,
"Absolute Low Income","Slough","2017/18",7991,
"Absolute Low Income","Slough","2018/19",8410,
"Absolute Low Income","Slough","2019/20",8172,
"Absolute Low Income","Slough","2020/21 (p)",8883,
"Absolute Low Income","Southampton","2014/15",8973,
"Absolute Low Income","Southampton","2015/16",8707,
"Absolute Low Income","Southampton","2016/17",9394,
"Absolute Low Income","Southampton","2017/18",10018,
"Absolute Low Income","Southampton","2018/19",10594,
"Absolute Low Income","Southampton","2019/20",10044,
"Absolute Low Income","Southampton","2020/21 (p)",10101,
"Absolute Low Income","West Berkshire","2014/15",2838,
"Absolute Low Income","West Berkshire","2015/16",2726,
"Absolute Low Income","West Berkshire","2016/17",2936,
"Absolute Low Income","West Berkshire","2017/18",3089,
"Absolute Low Income","West Berkshire","2018/19",3124,
"Absolute Low Income","West Berkshire","2019/20",3142,
"Absolute Low Income","West Berkshire","2020/21 (p)",3112,
"Absolute Low Income","Windsor and Maidenhead","2014/15",2703,
"Absolute Low Income","Windsor and Maidenhead","2015/16",2664,
"Absolute Low Income","Windsor and Maidenhead","2016/17",2860,
"Absolute Low Income","Windsor and Maidenhead","2017/18",2979,
"Absolute Low Income","Windsor and Maidenhead","2018/19",2822,
"Absolute Low Income","Windsor and Maidenhead","2019/20",2685,
"Absolute Low Income","Windsor and Maidenhead","2020/21 (p)",3006,
"Absolute Low Income","Wokingham","2014/15",2395,
"Absolute Low Income","Wokingham","2015/16",2474,
"Absolute Low Income","Wokingham","2016/17",2457,
"Absolute Low Income","Wokingham","2017/18",2638,
"Absolute Low Income","Wokingham","2018/19",2815,
"Absolute Low Income","Wokingham","2019/20",2598,
"Absolute Low Income","Wokingham","2020/21 (p)",2941,
"Absolute Low Income","East Sussex","2014/15",16134,
"Absolute Low Income","East Sussex","2015/16",15992,
"Absolute Low Income","East Sussex","2016/17",16627,
"Absolute Low Income","East Sussex","2017/18",17299,
"Absolute Low Income","East Sussex","2018/19",17166,
"Absolute Low Income","East Sussex","2019/20",15983,
"Absolute Low Income","East Sussex","2020/21 (p)",16538,
"Absolute Low Income","Hampshire","2014/15",29167,
"Absolute Low Income","Hampshire","2015/16",29250,
"Absolute Low Income","Hampshire","2016/17",29949,
"Absolute Low Income","Hampshire","2017/18",30547,
"Absolute Low Income","Hampshire","2018/19",30287,
"Absolute Low Income","Hampshire","2019/20",29901,
"Absolute Low Income","Hampshire","2020/21 (p)",31820,
"Absolute Low Income","Kent","2014/15",48095,
"Absolute Low Income","Kent","2015/16",46989,
"Absolute Low Income","Kent","2016/17",50403,
"Absolute Low Income","Kent","2017/18",52545,
"Absolute Low Income","Kent","2018/19",53732,
"Absolute Low Income","Kent","2019/20",51539,
"Absolute Low Income","Kent","2020/21 (p)",52058,
"Absolute Low Income","Oxfordshire","2014/15",13585,
"Absolute Low Income","Oxfordshire","2015/16",13643,
"Absolute Low Income","Oxfordshire","2016/17",14356,
"Absolute Low Income","Oxfordshire","2017/18",14494,
"Absolute Low Income","Oxfordshire","2018/19",14910,
"Absolute Low Income","Oxfordshire","2019/20",13873,
"Absolute Low Income","Oxfordshire","2020/21 (p)",14620,
"Absolute Low Income","Surrey","2014/15",20352,
"Absolute Low Income","Surrey","2015/16",19994,
"Absolute Low Income","Surrey","2016/17",20655,
"Absolute Low Income","Surrey","2017/18",20859,
"Absolute Low Income","Surrey","2018/19",21047,
"Absolute Low Income","Surrey","2019/20",20153,
"Absolute Low Income","Surrey","2020/21 (p)",22377,
"Absolute Low Income","West Sussex","2014/15",20062,
"Absolute Low Income","West Sussex","2015/16",19973,
"Absolute Low Income","West Sussex","2016/17",20810,
"Absolute Low Income","West Sussex","2017/18",21180,
"Absolute Low Income","West Sussex","2018/19",21663,
"Absolute Low Income","West Sussex","2019/20",21437,
"Absolute Low Income","West Sussex","2020/21 (p)",23193,
"Absolute Low Income","Bath and North East Somerset","2014/15",4036,
"Absolute Low Income","Bath and North East Somerset","2015/16",3828,
"Absolute Low Income","Bath and North East Somerset","2016/17",3208,
"Absolute Low Income","Bath and North East Somerset","2017/18",2927,
"Absolute Low Income","Bath and North East Somerset","2018/19",2923,
"Absolute Low Income","Bath and North East Somerset","2019/20",3002,
"Absolute Low Income","Bath and North East Somerset","2020/21 (p)",2828,
"Absolute Low Income","Bournemouth, Christchurch and Poole","2014/15",10530,
"Absolute Low Income","Bournemouth, Christchurch and Poole","2015/16",10099,
"Absolute Low Income","Bournemouth, Christchurch and Poole","2016/17",8648,
"Absolute Low Income","Bournemouth, Christchurch and Poole","2017/18",8184,
"Absolute Low Income","Bournemouth, Christchurch and Poole","2018/19",8292,
"Absolute Low Income","Bournemouth, Christchurch and Poole","2019/20",8704,
"Absolute Low Income","Bournemouth, Christchurch and Poole","2020/21 (p)",8614,
"Absolute Low Income","Bristol, City of","2014/15",18137,
"Absolute Low Income","Bristol, City of","2015/16",17519,
"Absolute Low Income","Bristol, City of","2016/17",14421,
"Absolute Low Income","Bristol, City of","2017/18",14120,
"Absolute Low Income","Bristol, City of","2018/19",14821,
"Absolute Low Income","Bristol, City of","2019/20",15666,
"Absolute Low Income","Bristol, City of","2020/21 (p)",14425,
"Absolute Low Income","Cornwall","2014/15",21604,
"Absolute Low Income","Cornwall","2015/16",20369,
"Absolute Low Income","Cornwall","2016/17",17448,
"Absolute Low Income","Cornwall","2017/18",16340,
"Absolute Low Income","Cornwall","2018/19",17117,
"Absolute Low Income","Cornwall","2019/20",18277,
"Absolute Low Income","Cornwall","2020/21 (p)",16664,
"Absolute Low Income","Dorset","2014/15",9910,
"Absolute Low Income","Dorset","2015/16",9279,
"Absolute Low Income","Dorset","2016/17",7778,
"Absolute Low Income","Dorset","2017/18",7567,
"Absolute Low Income","Dorset","2018/19",7571,
"Absolute Low Income","Dorset","2019/20",7938,
"Absolute Low Income","Dorset","2020/21 (p)",7323,
"Absolute Low Income","Isles of Scilly","2014/15",47,
"Absolute Low Income","Isles of Scilly","2015/16",36,
"Absolute Low Income","Isles of Scilly","2016/17",43,
"Absolute Low Income","Isles of Scilly","2017/18",29,
"Absolute Low Income","Isles of Scilly","2018/19",39,
"Absolute Low Income","Isles of Scilly","2019/20",24,
"Absolute Low Income","Isles of Scilly","2020/21 (p)",26,
"Absolute Low Income","North Somerset","2014/15",5701,
"Absolute Low Income","North Somerset","2015/16",5394,
"Absolute Low Income","North Somerset","2016/17",4463,
"Absolute Low Income","North Somerset","2017/18",4420,
"Absolute Low Income","North Somerset","2018/19",4318,
"Absolute Low Income","North Somerset","2019/20",4601,
"Absolute Low Income","North Somerset","2020/21 (p)",4332,
"Absolute Low Income","Plymouth","2014/15",10695,
"Absolute Low Income","Plymouth","2015/16",9902,
"Absolute Low Income","Plymouth","2016/17",8205,
"Absolute Low Income","Plymouth","2017/18",7677,
"Absolute Low Income","Plymouth","2018/19",8109,
"Absolute Low Income","Plymouth","2019/20",8675,
"Absolute Low Income","Plymouth","2020/21 (p)",7560,
"Absolute Low Income","South Gloucestershire","2014/15",6817,
"Absolute Low Income","South Gloucestershire","2015/16",6154,
"Absolute Low Income","South Gloucestershire","2016/17",5295,
"Absolute Low Income","South Gloucestershire","2017/18",4955,
"Absolute Low Income","South Gloucestershire","2018/19",5203,
"Absolute Low Income","South Gloucestershire","2019/20",5762,
"Absolute Low Income","South Gloucestershire","2020/21 (p)",5419,
"Absolute Low Income","Swindon","2014/15",7799,
"Absolute Low Income","Swindon","2015/16",7365,
"Absolute Low Income","Swindon","2016/17",5916,
"Absolute Low Income","Swindon","2017/18",6071,
"Absolute Low Income","Swindon","2018/19",6055,
"Absolute Low Income","Swindon","2019/20",6311,
"Absolute Low Income","Swindon","2020/21 (p)",5828,
"Absolute Low Income","Torbay","2014/15",5285,
"Absolute Low Income","Torbay","2015/16",5056,
"Absolute Low Income","Torbay","2016/17",4162,
"Absolute Low Income","Torbay","2017/18",3927,
"Absolute Low Income","Torbay","2018/19",4018,
"Absolute Low Income","Torbay","2019/20",4347,
"Absolute Low Income","Torbay","2020/21 (p)",3766,
"Absolute Low Income","Wiltshire","2014/15",12493,
"Absolute Low Income","Wiltshire","2015/16",11376,
"Absolute Low Income","Wiltshire","2016/17",9480,
"Absolute Low Income","Wiltshire","2017/18",9163,
"Absolute Low Income","Wiltshire","2018/19",9179,
"Absolute Low Income","Wiltshire","2019/20",9752,
"Absolute Low Income","Wiltshire","2020/21 (p)",9152,
"Absolute Low Income","Devon","2014/15",24849,
"Absolute Low Income","Devon","2015/16",23502,
"Absolute Low Income","Devon","2016/17",19913,
"Absolute Low Income","Devon","2017/18",19059,
"Absolute Low Income","Devon","2018/19",19159,
"Absolute Low Income","Devon","2019/20",20859,
"Absolute Low Income","Devon","2020/21 (p)",18777,
"Absolute Low Income","Gloucestershire","2014/15",18889,
"Absolute Low Income","Gloucestershire","2015/16",17905,
"Absolute Low Income","Gloucestershire","2016/17",14997,
"Absolute Low Income","Gloucestershire","2017/18",14394,
"Absolute Low Income","Gloucestershire","2018/19",14817,
"Absolute Low Income","Gloucestershire","2019/20",15543,
"Absolute Low Income","Gloucestershire","2020/21 (p)",14269,
"Absolute Low Income","Somerset","2014/15",18140,
"Absolute Low Income","Somerset","2015/16",17478,
"Absolute Low Income","Somerset","2016/17",14712,
"Absolute Low Income","Somerset","2017/18",13812,
"Absolute Low Income","Somerset","2018/19",13968,
"Absolute Low Income","Somerset","2019/20",14529,
